1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69
受注番号,納品先コード,納品先名,商品コード,商品名,Brand,NWA,BULK,BULK,BULK,BULK,BULK,BULK,BULK,BULK,BULK,BULK,BULK,BULK,BULK,BULK,BULK,BULK,BULK,BULK,BULK,BULK,BULK,現在庫,現在庫,現在庫,現在庫,現在庫,現在庫,現在庫,現在庫,現在庫,現在庫,現在庫,現在庫,現在庫,現在庫,現在庫,現在庫,現在庫,現在庫,現在庫,現在庫,出荷指示数,出荷指示数,出荷指示数,出荷指示数,出荷指示数,出荷指示数,出荷指示数,出荷指示数,出荷指示数,出荷指示数,出荷指示数,出荷指示数,出荷指示数,出荷指示数,出荷指示数,出荷指示数,出荷指示数,出荷指示数,出荷指示数,出荷指示数,出荷予定日
,,,,,,NWA,納品先BULK,201050,201127,201223,201236,201268,201499,201549,201684,201703,201716,201720,201738,201762,,,,,,,,201050,201127,201223,201236,201268,201499,201549,201684,201703,201716,201720,201738,201762,,,,,,,,201050,201127,201223,201236,201268,201499,201549,201684,201703,201716,201720,201738,201762,,,,,,,,
,,,,,,NWA,納品先BULK,ZOZO,名古屋,丸井web,YSEC,TOKYO,ルクア大阪,ヒュッテ,京王新宿,6142,玉川高島屋,NODE,大丸心斎橋,NARITA,,,,,,,,ZOZO,名古屋,丸井web,YSEC,TOKYO,ルクア大阪,ヒュッテ,京王新宿,6142,玉川高島屋,NODE,大丸心斎橋,NARITA,,,,,,,,ZOZO,名古屋,丸井web,YSEC,TOKYO,ルクア大阪,ヒュッテ,京王新宿,6142,玉川高島屋,NODE,大丸心斎橋,NARITA,,,,,,,,
,,,23154042X,Greenland Shoulder Bag,FRV,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,0,0,0,0,0,0,0,0,0,0,2,0,0,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,20260706
,,,23154550X,Greenland Shoulder Bag,FRV,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,1,0,1,1,0,0,0,0,0,1,0,0,0,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,20260706
,,,23154662X,Greenland Shoulder Bag,FRV,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,0,0,1,1,0,1,0,3,0,2,0,0,0,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,20260706
,,,23155550X,Greenland Shoulder Bag Small,FRV,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,0,0,1,0,0,0,0,0,0,0,0,0,0,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,20260706
,,,23155662X,Greenland Shoulder Bag Small,FRV,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,0,0,1,0,0,0,1,0,0,0,0,0,0,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,20260706
,,,23156042X,Greenland Pocket,FRV,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,0,0,2,0,0,0,1,0,0,0,0,0,0,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,20260706
,,,23156228X,Greenland Pocket,FRV,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,0,0,1,1,1,0,1,1,0,1,0,0,0,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,20260706
,,,23156550X,Greenland Pocket,FRV,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,0,1,1,1,0,0,0,0,0,0,0,0,0,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,20260706
,,,23156662X,Greenland Pocket,FRV,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,0,0,1,0,0,0,2,2,0,0,2,0,0,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,20260706
,,,23165030X,Ulvo Hip Pack Medium,FRV,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,0,1,0,1,0,0,0,0,0,0,0,0,0,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,20260706
,,,23165171X,Ulvo Hip Pack Medium,FRV,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,0,3,1,1,3,0,1,0,0,1,1,2,0,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,20260706
,,,23165550X,Ulvo Hip Pack Medium,FRV,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,2,3,0,2,3,2,1,4,1,1,3,2,2,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,20260706
,,,23165570X,Ulvo Hip Pack Medium,FRV,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,0,0,0,0,1,0,0,0,0,0,0,0,0,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,20260706
,,,23165620X,Ulvo Hip Pack Medium,FRV,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,0,1,1,0,3,0,1,1,1,2,2,2,0,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,20260706
,,,23166171X,Ulvo Hip Pack Large,FRV,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,0,0,1,0,0,0,0,0,0,0,0,0,0,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,20260706
,,,23166550X,Ulvo Hip Pack Large,FRV,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,1,2,2,2,4,3,1,3,2,3,5,1,2,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,20260706
,,,23200208X,Bergtagen 38 S/M,FRV,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,20260706
,,,23200238560X,Abisko Friluft 35 M/L,FRV,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,0,1,0,0,1,0,1,0,0,0,0,0,0,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,20260706
,,,23200238614X,Abisko Friluft 35 M/L,FRV,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,0,1,0,1,2,1,0,0,0,0,0,0,0,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,20260706
,,,23200239560X,Abisko Friluft 35 S/M,FRV,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,0,1,0,1,2,1,1,0,0,0,0,0,0,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,20260706
,,,23200239614X,Abisko Friluft 35 S/M,FRV,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,0,1,0,1,1,1,1,0,0,0,0,0,0,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,20260706
,,,23200240560X,Abisko Friluft 45 M/L,FRV,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,0,0,0,0,0,0,1,0,0,0,0,0,0,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,20260706
,,,23200240614X,Abisko Friluft 45 M/L,FRV,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,0,0,0,0,0,1,0,0,0,0,0,0,0,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,20260706
,,,23200241614X,Abisko Friluft 45 S/M,FRV,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,0,1,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,20260706
,,,23200246228X,Singi Hip Pack 10,FRV,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,0,1,0,1,2,0,1,0,0,1,0,0,0,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,20260706
,,,23200246633X,Singi Hip Pack 10,FRV,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,0,0,0,0,0,0,0,0,0,1,0,0,0,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,20260706
,,,23200247160X,Kanken Pen Case,FRV,0,34,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,0,2,0,2,2,2,1,2,1,2,2,2,1,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,20260706
,,,23200247312X,Kanken Pen Case,FRV,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,0,1,0,1,0,2,0,2,1,1,0,1,1,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,20260706
,,,23200247501X,Kanken Pen Case,FRV,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,0,1,0,2,2,2,0,1,0,1,1,1,1,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,20260706
,,,23200247550X,Kanken Pen Case,FRV,0,51,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,0,2,0,2,1,2,1,2,1,2,2,2,2,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,20260706
,,,23200247560X,Kanken Pen Case,FRV,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,0,2,0,2,2,2,1,2,1,2,1,2,2,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,20260706
,,,23200247664X,Kanken Pen Case,FRV,0,38,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,0,2,0,2,2,2,1,2,1,2,1,2,2,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,20260706
,,,23200248000X,Samlaren Pack Bags,FRV,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,0,1,1,1,1,0,2,2,2,2,1,3,0,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,20260706
,,,23200250968X,Kanken Art Mini,FRV,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,0,0,0,0,0,1,0,0,0,0,0,0,0,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,20260706
,,,23200251021X,Kanken Outlong,FRV,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,1,2,0,1,2,0,0,2,1,2,2,0,1,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,20260706
,,,23200251160X,Kanken Outlong,FRV,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,0,1,1,3,2,1,0,2,0,2,2,0,0,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,20260706
,,,23200251550X,Kanken Outlong,FRV,0,47,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,2,2,3,2,2,2,1,2,2,2,2,2,2,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,20260706
,,,23200251560X,Kanken Outlong,FRV,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,0,2,0,2,1,2,0,2,2,2,2,1,2,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,20260706
,,,23200251620X,Kanken Outlong,FRV,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,1,2,1,2,2,2,1,2,2,2,2,2,2,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,20260706
,,,23200251664X,Kanken Outlong,FRV,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,1,2,1,2,2,2,1,2,2,1,2,1,2,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,20260706
,,,23200254130X,High Coast Duffel 36,FRV,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,0,0,0,0,0,1,0,0,0,0,0,0,0,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,20260706
,,,23200254221X,High Coast Duffel 36,FRV,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,0,0,0,0,1,0,1,1,0,0,0,2,0,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,20260706
,,,23200254550X,High Coast Duffel 36,FRV,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,0,1,0,0,0,1,1,0,0,0,0,0,0,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,20260706
,,,23200254560X,High Coast Duffel 36,FRV,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,2,0,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,20260706
,,,23200254614X,High Coast Duffel 36,FRV,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,0,0,0,0,0,0,1,0,0,0,0,0,0,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,20260706
,,,23200256037X,Kajka 55 M/L,FRV,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,0,1,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,20260706
,,,23200256228X,Kajka 55 M/L,FRV,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,0,0,0,0,1,0,1,0,0,0,0,0,0,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,20260706
,,,23200256525X,Kajka 55 M/L,FRV,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,0,0,0,1,0,0,0,0,0,0,0,0,0,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,20260706
,,,23200256620X,Kajka 55 M/L,FRV,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,0,1,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,20260706
,,,23200257228X,Kajka 75 M/L,FRV,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,0,0,0,1,1,0,0,0,0,0,0,0,0,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,20260706
,,,23200257620X,Kajka 75 M/L,FRV,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,0,0,0,0,1,0,0,0,0,0,0,0,0,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,20260706
,,,23200262968X,Kanken Art Hip Pack,FRV,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,0,0,0,0,0,2,0,0,0,0,0,0,0,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,20260706
,,,23200263532-450X,Samlaren Haulpack 1A,FRV,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,0,0,0,1,0,2,0,0,0,0,0,0,0,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,20260706
,,,23200266130X,High Coast Duffel 22,FRV,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,0,1,0,1,0,2,0,0,1,0,2,1,0,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,20260706
,,,23200266221X,High Coast Duffel 22,FRV,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,0,1,0,1,1,0,0,0,1,0,1,2,0,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,20260706
,,,23200266550X,High Coast Duffel 22,FRV,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,0,1,0,1,0,1,1,0,0,0,0,0,0,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,20260706
,,,23200266560X,High Coast Duffel 22,FRV,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,0,1,0,1,1,1,0,0,1,0,1,1,0,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,20260706
,,,23200266614X,High Coast Duffel 22,FRV,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,0,1,0,1,1,2,0,0,0,0,1,1,0,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,20260706
,,,23200269527-539X,Samlaren Haulpack 1E,FRV,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,0,0,0,0,0,1,0,0,0,0,0,0,0,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,20260706
,,,23200273214-570X,Bergtagen Touring 22,FRV,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,0,0,0,1,0,0,1,0,0,0,0,0,0,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,20260706
,,,23200273570X,Bergtagen Touring 22,FRV,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,0,0,0,1,0,0,0,0,0,0,0,0,0,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,20260706
,,,23200273625-662X,Bergtagen Touring 22,FRV,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,0,0,0,1,0,0,1,0,0,0,0,0,0,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,20260706
,,,23200274214-570X,Bergtagen Touring 30 S/M,FRV,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,0,0,0,1,0,0,1,0,0,0,0,0,0,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,20260706
,,,23200274570X,Bergtagen Touring 30 S/M,FRV,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,0,0,0,1,0,0,1,0,0,0,0,0,0,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,20260706
,,,23200274625-662X,Bergtagen Touring 30 S/M,FRV,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,0,0,0,1,0,0,1,0,0,0,0,0,0,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,20260706
,,,23200275214-570X,Bergtagen Touring 30 M/L,FRV,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,0,0,0,0,1,1,0,0,0,0,0,0,0,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,20260706
,,,23200275570X,Bergtagen Touring 30 M/L,FRV,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,0,1,0,2,1,1,0,0,0,1,0,1,0,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,20260706
,,,23200275625-662X,Bergtagen Touring 30 M/L,FRV,1,9,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,0,1,0,1,1,1,1,0,0,1,0,1,0,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,20260706
,,,23200276037X,Farden Roller 35,FRV,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,0,1,0,2,0,1,1,2,0,0,5,3,0,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,20260706
,,,23200276620X,Farden Roller 35,FRV,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,0,1,0,1,2,1,1,2,1,0,2,1,0,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,20260706
,,,23200277037X,Farden Roller 75,FRV,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,0,1,0,2,2,0,1,2,2,0,3,2,1,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,20260706
,,,23200277620X,Farden Roller 75,FRV,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,0,1,0,2,1,1,0,1,0,0,0,1,0,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,20260706
,,,23200279633X,Lappland Vest Pack,FRV,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,0,1,0,1,2,2,1,0,0,1,0,1,0,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,20260706
,,,23200282037X,Farden Duffel 50,FRV,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,0,2,0,2,2,2,1,1,1,1,2,2,0,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,20260706
,,,23200282620X,Farden Duffel 50,FRV,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,0,1,0,1,2,2,1,1,1,1,2,1,0,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,20260706
,,,23200283037X,Farden Duffel 80,FRV,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,0,2,0,2,1,0,1,2,2,0,1,1,0,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,20260706
,,,23200283560X,Farden Duffel 80,FRV,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,0,0,0,2,0,0,0,0,0,0,0,0,0,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,20260706
,,,23200283620X,Farden Duffel 80,FRV,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,0,1,0,2,1,1,1,1,1,1,1,1,0,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,20260706
,,,23200284118X,Kanken No. 2 Hip Pack,FRV,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,0,2,0,3,3,2,1,1,2,1,1,0,0,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,20260706
,,,23200284238X,Kanken No. 2 Hip Pack,FRV,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,0,2,0,3,0,1,2,3,1,2,2,0,0,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,20260706
,,,23200284577X,Kanken No. 2 Hip Pack,FRV,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,0,2,0,3,3,3,2,2,2,2,2,1,0,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,20260706
,,,23200300037X,Vardag Backpack 17,FRV,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,1,2,0,2,2,2,0,2,1,3,2,2,0,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,20260706
,,,23200300354-228X,Vardag Backpack 17,FRV,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,0,1,0,1,2,2,0,1,1,1,1,1,0,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,20260706
,,,23200300422-037X,Vardag Backpack 17,FRV,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,0,2,0,1,1,3,0,0,2,2,1,2,0,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,20260706
,,,23200300620-221X,Vardag Backpack 17,FRV,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,2,2,0,3,3,2,0,2,3,2,2,2,0,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,20260706
,,,23200301037X,Vardag Shoulder Bag 6,FRV,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,0,2,0,2,2,1,1,1,1,2,1,2,1,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,20260706
,,,23200301354-228X,Vardag Shoulder Bag 6,FRV,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,0,2,0,2,2,2,1,1,1,2,2,2,2,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,20260706
,,,23200302037X,Vardag Splitpack 45,FRV,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,0,1,0,1,0,0,0,0,1,0,1,1,0,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,20260706
,,,23200302525-620X,Vardag Splitpack 45,FRV,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,0,1,0,1,0,0,0,0,1,0,1,2,0,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,20260706
,,,23200303037X,Farden Carry-On Pack,FRV,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,0,0,0,0,0,0,0,0,1,0,0,0,0,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,20260706
,,,23200303620X,Farden Carry-On Pack,FRV,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,0,0,0,0,0,0,1,1,0,0,0,0,0,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,20260706
,,,23200306161X,Abisko Hip Pack 6,FRV,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,0,0,0,1,1,0,1,1,0,2,0,0,0,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,20260706
,,,23200306550X,Abisko Hip Pack 6,FRV,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,0,2,0,1,1,1,0,0,0,1,0,2,0,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,20260706
,,,23200307161X,Abisko Softpack 16,FRV,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,0,1,0,2,1,2,1,1,0,1,1,1,0,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,20260706
,,,23200307221X,Abisko Softpack 16,FRV,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,0,1,0,2,3,0,1,0,1,1,1,1,0,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,20260706
,,,23200307550X,Abisko Softpack 16,FRV,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,0,1,0,2,2,2,1,1,1,1,2,2,0,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,20260706
,,,23200311550X,Hoja Snack Bag,FRV,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,0,2,0,2,2,2,2,1,0,2,0,3,0,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,20260706
,,,23200330016X,High Coast Backpack 24,FRV,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,0,2,0,2,4,2,0,0,1,3,2,2,1,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,20260706
